"REF_DATE","GEO","DGUID","Business characteristics","Use of artificial intelligence (AI) by businesses or organizations in producing goods or delivering services over the last 12 months","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2025","New Brunswick","2021A000213","Majority ownership, immigrant to Canada","Type of AI application used, augmented reality","Percent","239","units","0","v1671094888","5.40.11","0.0","A","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, immigrant to Canada","Type of AI application used, decision making systems based on AI","Percent","239","units","0","v1671094889","5.40.12","","F","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, immigrant to Canada","Type of AI application used, deep learning","Percent","239","units","0","v1671094890","5.40.13","","F","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, immigrant to Canada","Type of AI application used, image or pattern recognition","Percent","239","units","0","v1671094891","5.40.14","","F","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, immigrant to Canada","Type of AI application used, machine or computer vision","Percent","239","units","0","v1671094892","5.40.15","0.0","A","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, immigrant to Canada","Type of AI application used, robotics process automation","Percent","239","units","0","v1671094893","5.40.16","0.0","A","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, immigrant to Canada","Type of AI application used, biometrics","Percent","239","units","0","v1671094894","5.40.17","0.0","A","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, immigrant to Canada","Type of AI application used, marketing automation using AI","Percent","239","units","0","v1671094895","5.40.18","0.0","A","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, immigrant to Canada","Type of AI application used, other type","Percent","239","units","0","v1671094896","5.40.19","0.9","A","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, immigrant to Canada","No, business or organization did not use AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671094898","5.40.20","92.3","B","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, person with a disability","Yes, business used AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671094906","5.41.1","4.6","B","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, person with a disability","Type of AI application used, machine learning","Percent","239","units","0","v1671094917","5.41.2","86.4","E","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, person with a disability","Type of AI application used, natural language processing","Percent","239","units","0","v1671094919","5.41.3","6.1","C","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, person with a disability","Type of AI application used, virtual agents or chat bots","Percent","239","units","0","v1671094920","5.41.4","0.0","A","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, person with a disability","Type of AI application used, speech or voice recognition using AI","Percent","239","units","0","v1671094921","5.41.5","2.6","B","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, person with a disability","Type of AI application used, recommendation systems using AI","Percent","239","units","0","v1671094922","5.41.6","2.6","B","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, person with a disability","Type of AI application used, large language models","Percent","239","units","0","v1671094923","5.41.7","5.1","B","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, person with a disability","Type of AI application used, text analytics using AI","Percent","239","units","0","v1671094924","5.41.8","93.9","C","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, person with a disability","Type of AI application used, data analytics using AI","Percent","239","units","0","v1671094925","5.41.9","89.0","E","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, person with a disability","Type of AI application used, neural network","Percent","239","units","0","v1671094907","5.41.10","0.0","A","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, person with a disability","Type of AI application used, augmented reality","Percent","239","units","0","v1671094908","5.41.11","2.6","A","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, person with a disability","Type of AI application used, decision making systems based on AI","Percent","239","units","0","v1671094909","5.41.12","89.0","E","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, person with a disability","Type of AI application used, deep learning","Percent","239","units","0","v1671094910","5.41.13","89.0","E","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, person with a disability","Type of AI application used, image or pattern recognition","Percent","239","units","0","v1671094911","5.41.14","2.6","B","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, person with a disability","Type of AI application used, machine or computer vision","Percent","239","units","0","v1671094912","5.41.15","0.0","A","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, person with a disability","Type of AI application used, robotics process automation","Percent","239","units","0","v1671094913","5.41.16","0.0","A","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, person with a disability","Type of AI application used, biometrics","Percent","239","units","0","v1671094914","5.41.17","0.0","A","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, person with a disability","Type of AI application used, marketing automation using AI","Percent","239","units","0","v1671094915","5.41.18","86.4","E","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, person with a disability","Type of AI application used, other type","Percent","239","units","0","v1671094916","5.41.19","0.0","A","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, person with a disability","No, business or organization did not use AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671094918","5.41.20","95.4","B","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, LGBTQ2 people","Yes, business used AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671094926","5.42.1","","F","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, LGBTQ2 people","Type of AI application used, machine learning","Percent","239","units","0","v1671094937","5.42.2","0.0","A","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, LGBTQ2 people","Type of AI application used, natural language processing","Percent","239","units","0","v1671094939","5.42.3","0.0","A","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, LGBTQ2 people","Type of AI application used, virtual agents or chat bots","Percent","239","units","0","v1671094940","5.42.4","0.0","A","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, LGBTQ2 people","Type of AI application used, speech or voice recognition using AI","Percent","239","units","0","v1671094941","5.42.5","","F","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, LGBTQ2 people","Type of AI application used, recommendation systems using AI","Percent","239","units","0","v1671094942","5.42.6","0.0","A","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, LGBTQ2 people","Type of AI application used, large language models","Percent","239","units","0","v1671094943","5.42.7","","F","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, LGBTQ2 people","Type of AI application used, text analytics using AI","Percent","239","units","0","v1671094944","5.42.8","16.3","E","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, LGBTQ2 people","Type of AI application used, data analytics using AI","Percent","239","units","0","v1671094945","5.42.9","1.1","A","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, LGBTQ2 people","Type of AI application used, neural network","Percent","239","units","0","v1671094927","5.42.10","0.0","A","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, LGBTQ2 people","Type of AI application used, augmented reality","Percent","239","units","0","v1671094928","5.42.11","0.0","A","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, LGBTQ2 people","Type of AI application used, decision making systems based on AI","Percent","239","units","0","v1671094929","5.42.12","0.0","A","","","1"
"2025","New Brunswick","2021A000213","Majority ownership, LGBTQ2 people","Type of AI application used, deep learning","Percent","239","units","0","v1671094930","5.42.13","0.0","A","","","1"
